fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
-1.5405029434764688,-1.195667114762153,-0.4261013974022766,-0.8470481324895366,-0.9973017564716428,0.27570960205746353,-0.27860278716524545,-1.3357309751591204,1.3450127794713664,1.854875384524324,1.2653694202802368,6
1.93042235625889,1.2980194438841608,2.1526642596763006,-0.43519960808318786,2.455471455425881,0.09823161884460907,-0.8296956570155272,1.6693536405294498,-2.6768163648976953,2.5028119895881846,-0.9157579074132374,4
-1.2590765678222506,-0.29516919080653986,0.48405118744898573,1.1471657751622573,-0.7154427187657225,1.1039401903841177,0.3613760294350817,-0.34990004919794104,-0.6817357657224926,0.48277433850673535,0.5942533194514749,6
0.33567289421832014,1.6443647992517039,-1.79133027467917,-0.6086095130963872,1.6803591017345996,-0.9666362804325178,-1.5763376097159087,0.4183681896545741,0.5216461829863598,0.48277433850673535,-0.07686278137728564,6
1.3675696049504538,-0.12199651312276794,0.6357432849241963,-0.695314465602987,1.2105940388913994,-1.6173888855463174,-1.9496585860660995,0.14641483076872505,0.33163850687443697,1.092597025625664,1.181479907676642,6
0.33567289421832014,1.921441083545739,-0.4261013974022766,-0.7603431799829369,0.9287350011854788,-0.3750430030563362,-0.49192905936535447,0.48635652937602697,0.5216461829863598,0.02540732316753968,-0.5801998569988565,5
-1.3528853597069896,-0.7800526883211006,-0.5019474461398818,-0.9337530849961364,-0.15172464335388186,2.7604013670374266,1.0546864140854362,-1.2575443844794194,1.4083486715086733,0.7114578461763336,0.51036380684788,6
-0.9776501921680324,-0.15663104865952232,-0.4261013974022766,-0.695314465602987,-0.1047481370695621,-0.13840569210586356,0.9124688992853633,-0.7102382497216637,0.9649974272475179,-0.4319596921716568,-0.07686278137728564,6
-0.41479744085959525,-1.0571289726151356,-0.27440929992706603,1.0387845845290076,-0.6684662124814025,-0.0792463643682454,-0.011944946915109129,0.0002399003675712692,-0.6817357657224926,-0.5844153639513886,0.34258478164069023,7
2.3525619197402183,-0.29516919080653986,2.1526642596763006,-0.5652570368430875,1.4454765703129997,-0.43420233079395437,-1.2919025801157633,1.3294119419221477,-1.1250870099836479,1.1688248615155301,0.7620323446586661,7
0.05424651856410195,-0.7107836172475919,0.48405118744898573,1.927510347721655,0.22408740692067852,1.4588961568098266,1.3924530117356086,1.091452752897025,-0.8084075497971087,-0.6606431998412546,-1.2513159578276185,6
-0.7900326083985534,-0.9185908304681181,0.4082051387113805,1.3856043945554068,-0.3866071747754823,1.6363741400226812,0.25471289333502717,0.17021074967124109,-0.1117127373867183,-1.346693722850049,0.2586952690370954,5
-0.5086062327443353,0.3282524488550387,-0.19856325118946122,-0.6519619893496872,2.455471455425881,-0.9074769526948996,-0.40304311261530906,-0.4518825587801203,-0.2383845214613345,0.5590021743966014,-0.8318683948096426,5
0.05424651856410195,-0.08736197758601354,-0.12271720245185595,0.616097941059334,-1.5610198318834831,-0.9666362804325178,-0.2074940297652091,-0.36349771714224666,-1.4417664701701869,-0.6606431998412546,0.7620323446586661,6
0.05424651856410195,1.1594813017371433,-1.0328697873031183,-0.7169907037296369,0.8347819886168387,-1.0849549359077542,-1.5052288523158723,0.9928696603009034,1.915035807807138,1.4737362050749936,-0.7479788822060477,6
-1.0714589840527715,-0.36443826188004824,-0.35025534866467134,2.187625205241454,-0.8093957313343627,0.03907229110699091,0.32582165073506353,-0.2071245357828825,-0.1750486294240278,-0.6606431998412546,2.104264546316189,7
-0.32098864897485613,-0.8493217593946094,0.3323590899737752,2.631988086837777,-0.3396306684911622,0.09823161884460907,0.3080444613850544,1.8053303199723554,0.33163850687443697,-0.3557318562817907,-1.419094983034808,5
0.33567289421832014,1.921441083545739,-0.4261013974022766,-0.7603431799829369,0.9287350011854788,-0.3750430030563362,-0.49192905936535447,0.48635652937602697,0.5216461829863598,0.02540732316753968,-0.5801998569988565,5
-0.03956227332063799,-1.0571289726151356,0.559897236186591,2.133434609924829,-0.2926541622068421,0.8673028794336451,0.7524741951352816,1.6217618027244176,0.7749897511355922,1.854875384524324,-1.1674264452240235,6
0.14805531044884107,2.2331519033765286,-2.094714469629591,-0.695314465602987,1.2575705451757195,-0.7299989694820451,-1.5585604203658996,1.006467328245209,1.2183409953967503,0.5590021743966014,-0.9157579074132374,5
-0.03956227332063799,-0.36443826188004824,-0.4261013974022766,-0.7603431799829369,-0.19870114963820193,-1.0849549359077542,-0.5274834380653727,-0.43828489083585237,-0.4283921975732602,-1.1180102151804507,-0.9157579074132374,5
-1.1652677759375107,-1.4034743279826791,-0.27440929992706603,-0.7603431799829369,-0.15172464335388186,-0.6116803140068088,-0.6697009528654453,-0.9821916086075128,1.3450127794713664,0.8639135179560657,0.2586952690370954,6
-1.1652677759375107,-0.6415145461740833,-0.12271720245185595,-0.7386669418562869,-0.9503252501873227,-0.13840569210586356,-0.4208203019653181,-0.8292178442342439,1.091669211322134,1.2450526974053953,0.34258478164069023,7
-0.7900326083985534,0.2589833777815299,0.4082051387113805,-0.8470481324895366,-1.3731138067462032,-1.0849549359077542,-0.7052553315654635,-2.015614372373724,-1.7584459303567288,-1.0417823792905847,1.517037958091023,6
-1.0714589840527715,-1.1263980436886443,0.10482094376095984,0.12838258320971047,-0.8093957313343627,-0.020087036630627244,-0.08305370431514547,-0.36349771714224666,0.648317967060976,0.40654650261686925,-0.2865865628862736,7
2.3056575237978483,1.4365575860311783,0.7874353823994064,-0.6519619893496872,1.3045470514600395,-0.315883675318718,-1.1319078759656815,0.7855052241504497,-0.1117127373867183,1.3975083691851276,0.7620323446586661,6
-0.6962238165138134,-0.6415145461740833,-0.5019474461398818,2.631988086837777,1.3985000640286798,0.27570960205746353,0.7346970057852725,1.723744312306597,-0.301720413498644,-0.20327618450205856,-1.1674264452240235,5
-0.6962238165138134,-1.195667114762153,0.02897489502335458,0.7244791316925836,-0.7154427187657225,0.453187585270318,0.04138662113491813,-0.06774843935388157,-0.1750486294240278,-0.8893267075108529,0.174805756433499,5
2.11803994002837,-0.6415145461740833,-0.19856325118946122,0.6702885363759588,-0.7624192250500427,2.7604013670374266,1.641333662635736,-0.2513169566018193,-2.0117894985059612,-1.1180102151804507,0.4264742942442851,3
-0.32098864897485613,0.743866875296091,-0.8811776898279078,2.296006395874704,0.5529229509109188,1.8138521232355356,1.250235496935536,1.4109979495878686,-0.5550639816478764,-0.5844153639513886,-1.5868740082419994,5
0.14805531044884107,-0.36443826188004824,1.697587967250669,1.624043013948556,-0.19870114963820193,1.873011450973154,0.6458110590352271,1.2614236022006573,-0.9984152259090316,-0.5844153639513886,-1.1674264452240235,6
-0.6962238165138134,0.2589833777815299,1.3183577235626427,1.7107479664551557,-0.3866071747754823,1.3405775013345904,2.263535289886054,1.1934352624792044,-0.49172808961056685,-0.3557318562817907,-1.6707635208455942,6
1.0861432292962363,-0.15663104865952232,0.559897236186591,-0.6519619893496872,1.1636175326070792,-0.7891582972196634,-1.2919025801157633,-0.08474552428424477,0.5849820750236693,1.854875384524324,1.6848169832982127,7
-0.6962238165138134,0.12044523563451238,-0.27440929992706603,1.559014299568606,-0.6684662124814025,-0.670839641744427,0.14804975723497266,0.23819908939269394,-0.1117127373867183,-0.7368710357311207,0.09091624382990411,6
-0.03956227332063799,1.85217201247223,-2.094714469629591,-0.7820194181095868,0.975711507469799,-0.8483176249572815,-1.451897284265845,0.8534935638719024,1.5983563476205989,1.3212805332952613,-0.4963103443952615,6
-0.8838414002832925,0.39752151992854745,0.8632814311370116,-0.7386669418562869,0.8347819886168387,-0.9666362804325178,-1.629669177765936,-0.13913619606139194,1.4716845635459828,2.5028119895881846,0.5942533194514749,7
-0.6962238165138134,-0.08736197758601354,1.394203772300248,1.1471657751622573,-0.2926541622068421,1.577214812285063,1.6057792839357177,0.7175168844289967,-0.8717434418344154,0.5590021743966014,-0.9157579074132374,5
-0.7900326083985534,-1.2649361858356618,0.1806669924985651,1.298899442048807,-0.15172464335388186,-0.315883675318718,-0.34971154456528175,0.9690737413983874,-0.04837684534941162,-0.2795040203919246,-0.41242083179166666,6
-2.1033556947849052,0.9516740885166168,-1.1087158360407232,-0.7603431799829369,-0.8563722376186825,1.7546927954979175,0.5747023016351908,-1.7164656775993015,0.33163850687443697,-1.346693722850049,0.845921857262261,6
-0.5086062327443353,-0.8493217593946094,-0.19856325118946122,-0.7820194181095868,-1.2791607941775631,0.27570960205746353,0.219158514635009,-0.9719933576493024,0.9649974272475179,-0.3557318562817907,0.5942533194514749,6
2.3525619197402183,0.6745978042225822,0.10482094376095984,-0.5869332749697374,1.96221813944052,-0.13840569210586356,-0.47415187001534537,1.2614236022006573,0.014959046687897883,1.1688248615155301,-0.41242083179166666,5
-0.5086062327443353,-0.7800526883211006,0.4082051387113805,2.1659489671148044,-0.8563722376186825,1.873011450973154,0.6635882483852361,1.2784206871310204,-1.251758794058264,-0.9655545434007186,-0.9996474200168323,5
0.33567289421832014,0.5360596620755647,-0.6536395436150921,2.035891538354905,0.03618138178339817,-0.13840569210586356,1.036909224735427,1.4585897873929006,-0.2383845214613345,-0.2795040203919246,-0.6640893696024528,5
0.05424651856410195,-1.7498196833502226,1.3183577235626427,-0.8904006087428364,-0.15172464335388186,-0.7299989694820451,0.5747023016351908,-0.06434902236778628,1.5350204555832894,-0.6606431998412546,-0.2446418065844769,6
-0.5086062327443353,2.2331519033765286,-0.957023738565513,-0.9987817993760861,-0.24567765592252203,-0.7891582972196634,1.5702249052356996,-0.43828489083585237,0.7749897511355922,0.2540908308371379,-0.41242083179166666,5
0.33567289421832014,2.0599792256927563,-1.4879460797287494,-0.06670355993013902,2.455471455425881,1.1630995181217358,-0.10083089366515456,1.2274294323399308,0.2683026148371275,1.854875384524324,-0.9157579074132374,5
1.8366135643741508,0.051176164561004,0.7874353823994064,-0.7820194181095868,0.22408740692067852,-1.2624329191206085,-1.7363323138659905,-0.2615152075600297,-0.2383845214613345,0.17786299494727184,0.7620323446586661,5
-0.8838414002832925,-0.29516919080653986,0.02897489502335458,-0.39184713182988795,-1.2791607941775631,0.5123469130079362,0.3969304081350999,-1.8660400249865128,0.5849820750236693,-1.1942380510703168,2.1881540589197837,7
-0.41479744085959525,-0.433707332953557,2.1526642596763006,-0.9120768468694863,2.455471455425881,0.3348689297950817,-0.1719396510651909,-0.6150545741116372,-1.6317741462821127,-0.7368710357311207,-1.0835369326204287,6
-1.821929319130687,-0.5722454751005746,-0.6536395436150921,-0.8687243706161865,-0.2926541622068421,-0.6116803140068088,-0.6874781422154544,-1.5906872491146062,0.648317967060976,0.7114578461763336,0.7620323446586661,5
2.3525619197402183,1.505826657104687,-0.6536395436150921,-0.5869332749697374,1.7743121143032397,-0.7299989694820451,-1.203016633365718,1.6013653008079591,0.014959046687897883,0.8639135179560657,-0.16075229398088053,6
-0.2271798570901162,0.8131359463695997,-1.5637921284663547,-0.6519619893496872,-0.4805601873441225,-1.439910902333463,-1.842995449966045,-0.39069305303082025,0.5216461829863598,0.9401413538459318,0.7620323446586661,6
-1.1652677759375107,2.198517367839774,-0.6536395436150921,-0.08837979805678887,-0.8563722376186825,-0.6116803140068088,0.219158514635009,-1.539695994323479,1.5350204555832894,-0.3557318562817907,1.9364855211089989,6
-0.6024150246290744,-0.08736197758601354,-0.6536395436150921,-0.9120768468694863,0.03618138178339817,0.5123469130079362,1.641333662635736,-0.6694452458887844,-0.2383845214613345,-0.5081875280615225,-0.4963103443952615,6
1.93042235625889,0.18971430670802117,0.1806669924985651,-0.8253718943628866,0.4119934320579585,-1.4990702300710812,-1.842995449966045,0.6733244636100223,-0.1117127373867183,1.092597025625664,0.007026731226309237,6
-1.0714589840527715,-0.29516919080653986,0.7115893336618011,1.1688420132889075,-0.24567765592252203,1.4588961568098266,0.5924794909851998,-0.3363023812536354,-0.8084075497971087,0.48277433850673535,0.3985111261727375,7
2.3525619197402183,-0.08736197758601354,2.0768182109386943,-0.695314465602987,1.1166410263227593,-1.6173888855463174,-1.7896638819160178,1.6013653008079591,-0.1117127373867183,1.93110322041419,-0.7479788822060477,5
0.05424651856410195,-1.0571289726151356,-0.046871153714250685,-0.9337530849961364,-0.3866071747754823,-0.6116803140068088,-0.7585868996154908,-0.7442324195823901,0.648317967060976,-0.9655545434007186,0.2586952690370954,7
-1.9157381110154268,-1.5420124701296967,0.02897489502335458,-0.8253718943628866,-1.185207781608923,-1.0849549359077542,-0.4563746806653363,-1.5668913302120901,2.231715267993677,-0.050820512722326405,1.4331484454874266,6
-0.41479744085959525,-1.1263980436886443,-0.35025534866467134,-0.8687243706161865,-0.9973017564716428,0.5123469130079362,0.5924794909851998,-0.7306347516381222,1.1550051033594408,-0.050820512722326405,0.007026731226309237,5
1.2737608130657145,0.051176164561004,0.6357432849241963,-0.15340851243673864,0.08315788806771826,-1.6173888855463174,-1.8963270180160723,0.9146830696212402,1.0283333192848245,1.0163691897357978,0.9298113698658559,7
0.8047168536420173,-0.5722454751005746,-0.4261013974022766,1.8624816333417051,-0.4805601873441225,0.6306655684831725,2.3524212366360997,1.3294119419221477,-1.1884229020209574,0.33031866672700316,-1.5029844956384046,6
2.3525619197402183,0.6053287331490734,1.0908195773498275,-0.7169907037296369,0.975711507469799,-1.4990702300710812,-1.7718866925660086,0.6121349578607223,0.33163850687443697,1.6261918768547257,1.517037958091023,6
0.6170992698725383,-0.9878599015416268,-0.4261013974022766,0.7569934888825586,-0.6684662124814025,0.6898248962207907,1.1791267395354996,0.4455635255431477,-0.2383845214613345,-0.5081875280615225,-0.4963103443952615,6
-0.32098864897485613,1.228750372810652,-0.12271720245185595,-0.26178970306998833,0.5998994571952388,0.453187585270318,0.8769145205853452,-0.06434902236778628,-0.1117127373867183,-0.8130988716209868,-1.1674264452240235,5
-1.2590765678222506,-1.1263980436886443,0.1806669924985651,-0.7820194181095868,-0.3866071747754823,2.7604013670374266,0.9658004673353906,-1.4751070715881214,1.0283333192848245,2.5028119895881846,1.0975903950730472,8
-0.13337106520537712,-1.2649361858356618,-0.27440929992706603,2.0142153002282543,-0.1047481370695621,-0.0792463643682454,0.5924794909851998,1.098251586869178,-1.6317741462821127,-1.0417823792905847,-1.2513159578276185,7
0.33567289421832014,0.3282524488550387,0.10482094376095984,-0.08837979805678887,-0.3866071747754823,-0.020087036630627244,0.2724900826850363,-0.16633153195000328,0.648317967060976,-0.6606431998412546,0.34258478164069023,6
-0.2271798570901162,-0.5029764040270658,-0.046871153714250685,0.3451449644762098,-0.6684662124814025,0.3940282575326999,1.0546864140854362,-0.3159058793372146,0.648317967060976,-0.2795040203919246,0.7620323446586661,6
0.14805531044884107,-0.6415145461740833,0.559897236186591,-0.39184713182988795,-1.3731138067462032,0.27570960205746353,0.005832242434899958,-0.6422499100002108,-0.301720413498644,-0.1270483486121925,0.34258478164069023,5
-0.2271798570901162,1.2980194438841608,1.697587967250669,0.5402311076160593,-0.8093957313343627,-0.43420233079395437,0.9480232779853816,-0.6864423308191476,0.2683026148371275,-0.4319596921716568,1.4331484454874266,6
-0.13337106520537712,1.0209431595901257,-1.4879460797287494,-0.19676098869003855,-0.15172464335388186,-0.43420233079395437,-0.5274834380653727,-0.24111870564360893,-2.2651330666551934,-1.346693722850049,-1.2513159578276185,5
-0.6024150246290744,-0.7800526883211006,0.02897489502335458,-0.695314465602987,-1.185207781608923,0.3348689297950817,-0.4208203019653181,-1.3357309751591204,0.33163850687443697,0.48277433850673535,1.181479907676642,7
0.9923344374114955,0.39752151992854745,0.48405118744898573,-0.8470481324895366,0.22408740692067852,-1.2032735913829904,-1.5407832310158907,0.5135518652646005,0.2683026148371275,1.6261918768547257,-0.5801998569988565,5
1.2737608130657145,1.5750957281781959,2.1526642596763006,2.631988086837777,-0.1047481370695621,1.222258845859354,2.263535289886054,1.9753011692759874,-1.4417664701701869,1.3212805332952613,-1.0835369326204287,5
-1.2590765678222506,-1.4034743279826791,-0.4261013974022766,-0.06670355993013902,-0.6684662124814025,-0.670839641744427,-0.22527121911521816,0.03083465324224014,0.9016615352102084,-0.4319596921716568,-0.9996474200168323,6
-0.9776501921680324,-0.01809290651250477,0.02897489502335458,0.5185548694894092,-0.057771630785242,1.2814181735969723,1.1969039288855088,0.6393302937492958,1.091669211322134,0.9401413538459318,-0.8318683948096426,5
2.3525619197402183,2.2331519033765286,0.7874353823994064,-0.8253718943628866,0.13013439435203836,0.2165502743198454,1.1613495501854907,0.7175168844289967,-0.6817357657224926,-0.5081875280615225,-0.41242083179166666,4
-0.41479744085959525,-1.5420124701296967,-0.4261013974022766,2.035891538354905,-0.010795124500921916,0.8081435516960269,-0.36748873391529085,0.7039192164846911,-0.1117127373867183,-1.346693722850049,-0.5801998569988565,6
2.3525619197402183,1.0902122306636344,2.1526642596763006,-0.5435807987164375,0.8817584949011588,-1.2032735913829904,-1.594114799065918,0.7175168844289967,-0.3650563055359507,1.93110322041419,1.6848169832982127,7
1.3675696049504538,2.2331519033765286,-0.5777934948774871,0.25844001196961,2.455471455425881,0.03907229110699091,0.32582165073506353,2.2812486980226008,0.648317967060976,2.5028119895881846,-0.9996474200168323,5
2.3525619197402183,0.2589833777815299,2.0009721622010894,-0.30514217932328824,0.8347819886168387,-0.7891582972196634,-0.9008044144155635,1.584368215877596,0.014959046687897883,1.93110322041419,-0.32853131918807177,5
-0.6024150246290744,-0.2259001197330311,0.02897489502335458,-0.7386669418562869,-0.4335836810598024,0.2165502743198454,-0.4563746806653363,-0.9651945236771495,0.9649974272475179,1.1688248615155301,0.4264742942442851,7
1.0861432292962363,-0.433707332953557,1.0149735286122221,-0.8904006087428364,-0.24567765592252203,-1.3215922468582266,-0.7763640889654999,-0.09834319222855044,-0.8717434418344154,0.6352300102864675,-0.16075229398088053,4
-0.8838414002832925,-0.7800526883211006,-0.35025534866467134,-0.8470481324895366,0.5059464446265988,-0.6116803140068088,0.2902672720350453,-0.3023082113929089,0.014959046687897883,-0.5081875280615225,-1.0835369326204287,6
-0.13337106520537712,-0.6415145461740833,0.1806669924985651,-0.8687243706161865,-1.0442782627559628,-0.1975650198434817,-0.15416246171518183,-1.5940866661006639,-0.9984152259090316,-1.0417823792905847,1.181479907676642,6
-0.41479744085959525,-0.5029764040270658,1.3183577235626427,0.583583583869359,-0.057771630785242,1.0447808626464996,1.445784579785636,0.3027880121280892,-0.1750486294240278,-0.3557318562817907,-0.8318683948096426,5
-0.7900326083985534,-0.08736197758601354,-1.1087158360407232,2.631988086837777,0.3180404194893184,1.222258845859354,1.3213442543355725,1.5197792931422385,-0.5550639816478764,-0.3557318562817907,-1.419094983034808,6
0.6170992698725383,0.5360596620755647,2.1526642596763006,-0.8036956562362366,2.455471455425881,-0.7299989694820451,-0.8296956570155272,0.8874877337326289,-0.8717434418344154,2.5028119895881846,-0.9996474200168323,5
2.3525619197402183,0.6053287331490734,1.2425116748250375,-0.6086095130963872,1.1166410263227593,-1.3215922468582266,-1.7007779351659724,1.3022166060335365,-0.8084075497971087,0.02540732316753968,0.4264742942442851,5
-0.32098864897485613,-0.2259001197330311,-0.6536395436150921,-0.17508475056338868,0.3650169257736385,1.192679181990545,2.183537937811013,0.37757518582169486,0.648317967060976,0.5590021743966014,-0.8318683948096426,5
-0.5086062327443353,-1.195667114762153,0.6357432849241963,-0.8470481324895366,-0.4335836810598024,1.0447808626464996,0.4858163548851453,-1.1861566277719091,2.041707591881754,-0.050820512722326405,1.600927470694618,7
0.33567289421832014,-1.2649361858356618,0.48405118744898573,-0.7820194181095868,0.03618138178339817,-0.670839641744427,-0.26082559781523634,-0.03035485250705986,0.14163083076251407,-0.6606431998412546,-0.41242083179166666,5
0.05424651856410195,-0.7800526883211006,0.25651304123616997,0.02000139257646079,0.03618138178339817,0.3940282575326999,1.1969039288855088,0.01723698529793448,-0.8717434418344154,-0.20327618450205856,-0.16075229398088053,5
0.9923344374114955,-0.15663104865952232,0.6357432849241963,-0.695314465602987,0.22408740692067852,-1.439910902333463,-1.8785498286660631,0.22800083843448354,0.5849820750236693,1.1688248615155301,0.5942533194514749,7
-0.41479744085959525,0.2589833777815299,-0.5019474461398818,-0.6302857512230372,-1.185207781608923,-0.3750430030563362,-0.5630378167653908,-1.2881391373540882,-0.49172808961056685,-1.2704658869601828,1.0137008824694507,6
0.241864102333581,-0.5029764040270658,-0.12271720245185595,0.5402311076160593,-0.19870114963820193,0.453187585270318,0.7346970057852725,0.547546035125327,-0.5550639816478764,-0.3557318562817907,-1.3352054704312133,6
-0.2271798570901162,-0.2259001197330311,-0.8053316410903026,2.2309776814947537,0.13013439435203836,1.1039401903841177,0.7702513844852907,1.2172311813817205,-0.6817357657224926,-0.3557318562817907,-1.2513159578276185,5
